time,sx_x,sx_y,sx_z,mat_x,mat_y,mat_z,vicon_x,vicon_y,vicon_z
5.869999999999999218e+00,4.620025249191196948e-01,1.378997720472584015e-03,5.105236702372925595e-02,4.620027052436271320e-01,1.379092279606547499e-03,5.105282816235701820e-02,4.622402997913036549e-01,7.249127814645678347e-03,6.733047696938310178e-02
5.879999999999997229e+00,4.584016342279986223e-01,1.667317807783944093e-03,5.963018285325157042e-02,4.584018916739918681e-01,1.667300176110609851e-03,5.963014587535984262e-02,4.587480757776113416e-01,7.527283457498090691e-03,7.624462947952509451e-02
5.889999999999998792e+00,4.546497133737046892e-01,1.949810447810513669e-03,6.772754954612544842e-02,4.546503369362039915e-01,1.949704044419837403e-03,6.772666579269068232e-02,4.548769673197238239e-01,7.980206721138360937e-03,8.540831396989506663e-02
5.900000000000000355e+00,4.507757277863366774e-01,2.226720408542470862e-03,7.536276441675693327e-02,4.507766211657989741e-01,2.226479336694363320e-03,7.536112225265989562e-02,4.503468193171923373e-01,8.312111259794641160e-03,9.537803382189086188e-02
5.909999999999998366e+00,4.468056879418400573e-01,2.498264847399415869e-03,8.255464591566614996e-02,4.468068348995771211e-01,2.497868424874958443e-03,8.255218586712026463e-02,4.443135561232833819e-01,8.073511174829337000e-03,1.069907708010172653e-01
5.919999999999999929e+00,4.427628599067175430e-01,2.764635560179668373e-03,8.932227644297884017e-02,4.427645749970250955e-01,2.764114545679285419e-03,8.931853825833649396e-02,4.387792335325181314e-01,7.201129722434876368e-03,1.154622082745948020e-01
5.930000000000001492e+00,4.386679747994798872e-01,3.026001051026799490e-03,9.568478879255135072e-02,4.386699362410643177e-01,3.025380979170577776e-03,9.568046738556494624e-02,4.331987013378920670e-01,6.951581167873283063e-03,1.259402333719928935e-01
5.939999999999999503e+00,4.345394335731340152e-01,3.282508646615805992e-03,1.016611906820056727e-01,4.345417678641266823e-01,3.281818204846795924e-03,1.016560672257161152e-01,4.280233264606611021e-01,6.515360073658479911e-03,1.337478767024624093e-01
5.949999999999997513e+00,4.303935044972727608e-01,3.534286518109206778e-03,1.072702223624984463e-01,4.303963983444382690e-01,3.533568508702181893e-03,1.072640707260862358e-01,4.231160073033622959e-01,6.756775846724141776e-03,1.395696459921170196e-01
5.959999999999999076e+00,4.262445114997025497e-01,3.781445750735482059e-03,1.125302427978425585e-01,4.262473874216213265e-01,3.780789884029234042e-03,1.125242192733967861e-01,4.189349103237338667e-01,6.125468891350349665e-03,1.442438539652156071e-01
5.970000000000000639e+00,4.221050121496575658e-01,4.024082284740772633e-03,1.174591403893554542e-01,4.221076568919344130e-01,4.023542282227452957e-03,1.174536336531126074e-01,4.158849232637690241e-01,5.242506491119097722e-03,1.468412294821619390e-01
5.979999999999998650e+00,4.179859645573079652e-01,4.262278739349868208e-03,1.220742646610288445e-01,4.179882264394710889e-01,4.261884045595740363e-03,1.220695106236666660e-01,4.125483691937464892e-01,4.628822946807734096e-03,1.491197301071093828e-01
5.990000000000000213e+00,4.138960362480462729e-01,4.495911213143993779e-03,1.263924845338923464e-01,4.138978464065539709e-01,4.495573331664765200e-03,1.263883776910367240e-01,4.113904877899586809e-01,3.555851114208127828e-03,1.494600247133119897e-01
6.000000000000001776e+00,4.097657864265272787e-01,4.708401921159554096e-03,1.304429789861302480e-01,4.097670749035555726e-01,4.707776031883874335e-03,1.304400633515107877e-01,4.108836707971931235e-01,2.492094500456260020e-03,1.490546944040693211e-01
6.009999999999999787e+00,4.062824169204135027e-01,4.833210166642467297e-03,1.341633491475907602e-01,4.062833133687834275e-01,4.832441786916856150e-03,1.341608159069215267e-01,4.114198421113340887e-01,1.644951869413602275e-03,1.478960523661795867e-01
6.019999999999997797e+00,4.048559019457466102e-01,4.930419918805073812e-03,1.366421376904418672e-01,4.048560890505756849e-01,4.929519191219229948e-03,1.366404035683160545e-01,4.128984422261705589e-01,5.868049052635271323e-04,1.457110624976641899e-01
6.029999999999999361e+00,4.052163008262707478e-01,5.019624304779715662e-03,1.374708233077724939e-01,4.052157116300866835e-01,5.018711411402481878e-03,1.374700144975440352e-01,4.154486340115489673e-01,-6.416407210018404417e-04,1.423155879189563766e-01
6.040000000000000924e+00,4.072105725200384496e-01,5.096823099298595713e-03,1.365821179024652166e-01,4.072092844277320212e-01,5.095937483530055441e-03,1.365821419427886430e-01,4.181991466742353003e-01,-1.395130946015593620e-03,1.388459444260635722e-01
6.049999999999998934e+00,4.106470386145119056e-01,5.160614767531911291e-03,1.339866602372780657e-01,4.106452495719256635e-01,5.159747952157475379e-03,1.339874325646103481e-01,4.220219259822151070e-01,-2.716143076062688122e-03,1.329584796862559037e-01
6.059999999999996945e+00,4.152895998589821724e-01,5.208412250160677701e-03,1.297302099586667701e-01,4.152875245916453073e-01,5.207525877943598204e-03,1.297313940462687665e-01,4.266613244145320838e-01,-3.836160291542517475e-03,1.262209167194630610e-01
6.070000000000002061e+00,4.208850238361928064e-01,5.229487606984761609e-03,1.238768734572867208e-01,4.208828280224292673e-01,5.228511636157302106e-03,1.238784446185711985e-01,4.316476357299450228e-01,-4.505493930993559326e-03,1.185373803348562238e-01
6.080000000000000071e+00,4.271873666990698704e-01,5.195223852432075996e-03,1.164966847198005973e-01,4.271860899655727795e-01,5.193500800780856755e-03,1.164979085729468122e-01,4.367813383386974779e-01,-4.827259871036909677e-03,1.106896756020875894e-01
6.089999999999998082e+00,4.339700454171314670e-01,5.051799018855690493e-03,1.076549601596610700e-01,4.339686836462709474e-01,5.050019967175192574e-03,1.076559932499579070e-01,4.422941676336373806e-01,-5.250172762247484748e-03,1.017693867732848978e-01
