alpha,loss_median,grad_Kp,grad_Ki,grad_Kd,update_Kp,update_Ki,update_Kd,rel_Kp,rel_Ki,rel_Kd
3000,5.078923e-04,1.872874e-06,5.495187e-08,1.303496e-06,1.614384e+00,2.730962e-02,6.293964e-02,8.645485e-03,7.151141e-03,4.746651e-03
3000,5.049411e-04,1.844539e-06,5.391603e-08,2.226460e-06,1.594774e+00,2.667304e-02,5.311813e-02,8.472363e-03,7.902651e-03,3.760393e-03
3000,5.021083e-04,1.816900e-06,5.292842e-08,3.337115e-06,1.575929e+00,2.607275e-02,4.723117e-02,8.306705e-03,8.049937e-03,3.428595e-03
3000,4.992972e-04,1.788920e-06,5.194991e-08,3.119810e-06,1.557711e+00,2.550500e-02,4.649307e-02,8.147554e-03,7.890452e-03,3.557382e-03
3000,4.964951e-04,1.760207e-06,5.095855e-08,1.852793e-06,1.539969e+00,2.496583e-02,4.748952e-02,7.993920e-03,7.737638e-03,3.574065e-03
3000,4.937599e-04,1.731091e-06,4.995938e-08,1.824677e-06,1.522588e+00,2.445208e-02,4.749105e-02,7.845041e-03,7.561790e-03,3.327364e-03
3000,4.911348e-04,1.702273e-06,4.897267e-08,1.903283e-06,1.505519e+00,2.396183e-02,3.933451e-02,7.700508e-03,7.394099e-03,2.755244e-03
3000,4.886005e-04,1.674434e-06,4.801602e-08,2.403345e-06,1.488772e+00,2.349410e-02,3.560648e-02,7.560239e-03,7.234093e-03,2.485389e-03
3000,4.861169e-04,1.648061e-06,4.709776e-08,2.355539e-06,1.472403e+00,2.304818e-02,4.098636e-02,7.424382e-03,7.081414e-03,2.892586e-03
3000,4.836808e-04,1.623410e-06,4.622109e-08,1.722445e-06,1.456487e+00,2.262329e-02,4.114993e-02,7.293182e-03,6.935789e-03,3.025437e-03
3000,4.813187e-04,1.600455e-06,4.538813e-08,1.194953e-06,1.441090e+00,2.221845e-02,3.878512e-02,7.166836e-03,6.796971e-03,2.701446e-03
3000,4.790405e-04,1.578870e-06,4.460042e-08,1.474737e-06,1.426246e+00,2.183270e-02,3.193408e-02,7.045376e-03,6.664701e-03,2.221346e-03
3000,4.768216e-04,1.558147e-06,4.385828e-08,1.983610e-06,1.411944e+00,2.146516e-02,3.148172e-02,6.928616e-03,6.538688e-03,2.205467e-03
3000,4.746309e-04,1.537817e-06,4.316060e-08,2.038020e-06,1.398139e+00,2.111507e-02,3.451483e-02,6.816202e-03,6.418603e-03,2.396342e-03
3000,4.724642e-04,1.517645e-06,4.112971e-08,1.387369e-06,1.384768e+00,2.078172e-02,3.642259e-02,6.707728e-03,6.304083e-03,2.523250e-03
3000,4.703448e-04,1.497669e-06,4.188508e-08,7.080939e-07,1.371784e+00,2.046440e-02,3.439335e-02,6.602849e-03,6.194752e-03,2.358610e-03
3000,4.682956e-04,1.478111e-06,4.129425e-08,5.502457e-07,1.359159e+00,2.016235e-02,2.985394e-02,6.501348e-03,6.090248e-03,2.045405e-03
3000,4.630287e-04,1.459223e-06,4.072117e-08,1.177241e-06,1.346892e+00,1.987469e-02,2.237991e-02,6.403131e-03,5.990251e-03,1.545412e-03
3000,4.643735e-04,1.415067e-06,4.015433e-08,1.555457e-06,1.334997e+00,1.960040e-02,2.553589e-02,6.308181e-03,5.894476e-03,1.776077e-03
3000,4.624580e-04,1.398108e-06,3.753640e-08,1.098122e-06,1.323491e+00,1.933829e-02,2.810915e-02,6.216492e-03,5.802669e-03,1.942733e-03
3000,4.605708e-04,1.381898e-06,3.649946e-08,8.208626e-07,1.312376e+00,1.908705e-02,2.699637e-02,6.128002e-03,5.673233e-03,1.861503e-03
3000,4.587249e-04,1.366312e-06,3.596977e-08,7.161891e-07,1.301634e+00,1.884541e-02,2.250856e-02,5.962741e-03,5.347737e-03,1.546699e-03
3000,4.569235e-04,1.375722e-06,3.545143e-08,8.549477e-07,1.291225e+00,1.861233e-02,2.083518e-02,5.746673e-03,5.039178e-03,1.431389e-03
3000,4.551592e-04,1.359813e-06,3.494526e-08,9.831717e-07,1.281090e+00,1.838707e-02,1.903710e-02,5.577992e-03,4.739088e-03,1.318190e-03
3000,4.534258e-04,1.343778e-06,3.445231e-08,8.668217e-07,1.271174e+00,1.816924e-02,2.082375e-02,5.508433e-03,4.465951e-03,1.441200e-03
3000,4.517247e-04,1.327771e-06,3.397350e-08,5.844239e-07,1.261441e+00,1.795875e-02,1.972649e-02,5.440673e-03,4.230385e-03,1.364348e-03
3000,4.500596e-04,1.312069e-06,3.350944e-08,5.735159e-07,1.251881e+00,1.775558e-02,1.719284e-02,5.374568e-03,4.026001e-03,1.188108e-03
3000,4.484285e-04,1.277465e-06,3.306046e-08,8.163368e-07,1.242515e+00,1.755972e-02,1.592619e-02,5.310044e-03,3.844080e-03,1.099668e-03
3000,4.468244e-04,1.263483e-06,3.262684e-08,9.484093e-07,1.233381e+00,1.664834e-02,1.712490e-02,5.247098e-03,3.679367e-03,1.174724e-03
3000,4.452428e-04,1.250037e-06,3.220889e-08,8.078011e-07,1.224518e+00,1.609783e-02,1.943235e-02,5.185766e-03,3.527745e-03,1.331052e-03
3000,4.405020e-04,1.237161e-06,3.260211e-08,4.800831e-07,1.215956e+00,1.593180e-02,1.929275e-02,5.126092e-03,3.385212e-03,1.308022e-03
