wall_time,episode_reward_mean
3453.99774814,16.2849113132
3459.22547579,45.0031160337
3464.50331259,22.3161117382
3469.74481058,57.6874162381
3475.01110816,27.4879022208
3480.21758032,14.091644535
3485.47710705,-3.04848713915
3490.69907856,-3.05225738351
3495.9875586,-4.82221745447
3501.27040625,14.101987721
3506.60564804,-17.1836892522
3511.7864747,47.412950214
3517.06002021,15.8847677708
3522.25509167,4.03358120875
3527.638026,17.2263106346
3532.90626431,22.604855135
3538.16212606,4.14442503658
3543.42708278,18.6641204087
3548.70174742,-20.0964864423
3553.90991879,-5.05339440863
3559.14937067,-5.89774852935
3564.43639326,18.6014369392
3569.66924453,-0.318126994677
3574.9410789,12.9989676005
3580.17101192,-10.5886703217
3585.39030337,3.45854825164
3591.18658543,27.9011305518
3596.49618721,29.7045506297
3601.71871114,18.6380727692
3607.00336695,-5.493249157
3612.21917796,-8.44644942541
3617.54070807,21.339938152
3622.79628062,14.86015856
3628.13569593,1.03185074966
3633.36148143,14.3780242899
3638.66596889,16.8998476572
3643.85505795,6.90902598598
3649.15075135,3.41509621362
3654.41190267,10.4490043436
3659.7297492,5.10250216376
3664.97657323,2.63436727929
3670.18282628,29.3268119345
3675.51346874,27.9008619596
3680.78492951,24.4299574163
3686.18335724,32.7888382608
3691.4382093,56.4472051631
3696.75500488,34.6868872483
3701.93147016,5.44989353757
3707.2137897,2.33562649641
3712.43871021,15.1047299362
3717.72689748,-21.8903593682
3722.96426058,-11.673716571
3728.25817466,34.6996829073
3733.47083831,9.8377756517
3738.74975657,-5.22995909614
3744.03325701,11.5301249067
3749.27668667,12.3273745299
3754.52259016,-9.6445775054
3759.76943398,-1.20004208618
3765.05893493,20.3850789195
3770.24882269,13.4641911675
3775.51152992,23.375027682
3780.71738601,21.1915163043
3785.99237537,40.5799753077
3791.20235872,18.8156923588
3796.47193146,2.83989157247
3801.70892668,-0.379852263239
3806.99927759,14.7784097213
3812.17474079,-10.6180801012
3817.58744669,21.7915413494
3822.83645868,25.929983824
3828.18668604,2.22956690911
3833.40203238,22.1930305727
3838.69575787,-1.31565573467
3843.9200933,7.29147534264
3849.19643331,3.78596778502
3854.47013092,37.8945448391
3859.72260189,12.754779887
3864.9754529,39.4752485206
3870.21121192,21.8618567908
3875.50342512,-24.2405740692
3880.72272635,5.28927633776
3886.01487136,9.64916225356
3891.21004248,3.09284471872
3896.47409797,33.5405116186
3901.68667173,32.6817025481
3907.6248939,8.61550041712
3912.86155176,12.8100939299
3918.10485506,34.9303462669
3923.33887076,33.4482442197
3928.65572715,9.36576894862
3933.94388914,19.5357599195
3939.25858378,38.6362826294
3944.58270144,-18.209094027
3949.7945435,55.8129377251
3955.05294681,39.8121187628
3960.23988891,21.6051264037
3965.47240281,43.7188273061
3970.70801473,33.8423328689
3976.08234453,-6.8550898408
3981.27777743,20.5179934949
3986.56186843,15.137974986
3991.74509501,47.7037185747
3997.12213182,-0.454898940593
4002.32945085,32.6364305412
4007.62090468,15.9255417665
4012.85705614,38.9787545563
4018.10682082,50.9359584497
4023.31520987,39.6672556852
4028.65804529,29.6891805828
4033.95923758,11.3361452908
4039.22854877,21.1543090229
4044.51873755,13.3272922732
4049.73158002,-14.2522395435
4055.00594854,29.9479042983
4060.19205308,16.6430677243
4065.46992803,10.0492720219
4070.76107407,18.2441683591
4076.04411626,12.3450577052
4081.2464242,8.92714738433
4086.54099274,43.5947613947
4091.71239257,61.0488526985
4097.02673483,2.49803534454
4102.25008559,31.488711224
4107.52877426,70.9829250473
4112.73372555,45.8110069485
4118.01397467,51.9637744887
4123.22598386,18.1724568234
4128.48798394,-15.4123427933
4133.78615999,37.8209237058
4139.18870497,55.1114185359
4144.54866409,36.9350922161
4149.78605819,17.2722667522
4155.15994048,30.9156079347
4160.41405869,5.24458715244
4165.77510691,27.3202038712
4171.02035666,34.6215412232
4176.38428688,67.5528372598
4181.59427834,24.736327209
4186.88874054,12.6771209534
4192.08163333,30.951092226
4197.41086984,62.8842478839
4202.6646862,37.3854873261
4208.01233315,33.4382581678
4213.19162273,18.135813841
4218.46871853,42.172915805
4224.26094103,40.8638760391
4229.55231404,33.0297595554
4234.794698,1.8867886779
4239.99806142,66.5964222556
4245.28326607,9.03212126608
4250.49048615,25.1753297132
4255.7497313,46.5446257163
4261.01056719,37.4052872272
4266.37457108,7.01025146534
4271.55906844,49.4956257967
4276.90101552,36.7494264771
4282.14427042,23.4563232447
4287.44910836,6.67374585509
4292.69458771,40.6233059898
4297.98869038,38.8874729642
4303.22952485,39.1591703725
4308.55382848,38.3950699614
4313.80436277,19.3348715125
4319.08789706,15.7932014461
4324.36190176,-1.07887005372
4329.62129116,33.3622205214
4334.89908552,46.5462128371
4340.1092906,45.81525067
4345.43457723,33.4645312272
4350.64955878,28.8594571698
4355.97389364,32.8512080342
4361.17483807,41.1936819678
4366.49417043,22.2972259176
4371.73228407,35.2908668421
4377.07314515,3.7984692286
4382.27926159,69.2245616791
4387.57560921,49.56029094
4392.87096453,25.6542254663
4398.13398004,7.49231991806
4403.40181065,-0.624480954776
4408.67823863,18.1287857924
4413.90250707,52.1087075386
4419.23141551,32.6378477796
4424.48957157,-6.68454526309
4429.79346824,53.388911197
4435.05794978,16.4030914951
4440.31333947,41.5832558821
4445.5596714,18.159674294
4450.80935812,26.0499273386
4456.05917764,1.39422918055
4461.27224946,-14.9933512838
4466.56841087,24.9682454415
4471.75759292,55.4329279886
4477.02190232,63.9046190118
4482.28015566,22.2188262493
4487.54472756,27.9638091149
4492.76737571,24.0411421524
4498.03658843,45.081407224
4503.23735404,44.6926172849
4508.50140429,21.8322019174
4513.74308109,66.3723178298
4519.02275395,-12.3020511231
4524.31404877,48.6573550865
4529.57068539,20.4583939663
4534.87237811,18.7352085341
4540.07650185,48.941554419
4545.93115544,67.7404529267
4551.15361381,59.6906760604
4556.4114449,24.4975143666
4561.59735584,-7.53075323384
4566.84728432,63.1701145609
4572.00831652,3.70622122695
4577.33169317,90.9255458241
4582.54304528,42.8669691713
4587.82434726,20.0880487795
4593.01675582,20.2697352034
4598.28938746,54.634709465
4603.50426054,8.08020534389
4608.80605555,41.4678417856
4614.05816054,61.7989379848
4619.32746482,47.7003055918
4624.72420311,42.1177007217
4629.92442584,39.4263868779
4635.16720128,67.8550806752
4640.4450202,31.167324572
4645.69626212,72.9168590274
4650.9235158,52.0937064362
4656.22386146,44.9631337772
4661.44347906,40.683496272
4666.83748269,35.2848221818
4672.04683352,34.8317385938
4677.40987802,17.9783532383
4682.61299562,35.3285673798
4687.95361948,12.3189042028
4693.20392346,20.4005150698
4698.42184949,28.7024268885
4703.71131921,23.7866097983
4708.96566057,71.4330112385
4714.25175357,19.0893362757
4719.52204752,15.8467519341
4724.80962992,39.4316936142
4729.98492312,8.57203595806
4735.29985499,31.3787125909
4740.57616854,54.3044092246
4745.88859558,52.0788906788
4751.09701896,3.76112594506
4756.39300752,30.5638783538
4761.66807556,10.5154465451
4767.00136924,46.6100818794
4772.19687009,53.7028702436
4777.4870913,46.6251354132
4782.72972012,-3.09144794124
4787.98623872,52.5397050545
4793.19741464,7.02563097744
4798.53200817,23.5972634486
4803.81121135,-12.4702298523
4809.06014204,13.9462375569
4814.31888604,59.8223282312
4819.60180211,42.9373087193
4824.87292194,75.9208288572
4830.12528253,37.1358369159
4835.38262796,2.19839086334
4840.63994813,25.7155849141
4845.96315098,34.4613067789
4851.13518977,45.9997648233
4856.51890945,17.5754118278
4862.30605054,63.8984993898
4867.63624859,61.1485636008
4872.88206124,48.1179723121
4878.17312622,62.7943857278
4883.39605951,72.4982540109
4888.65642977,6.95763546069
4893.92320251,16.9398555841
4899.18533659,34.0122580169
4904.47711396,44.4032402993
4909.67952919,30.3870942429
