90,0.375000,0.198891,0.330842,0.176538,0.205497,0.183808,0.177600,0.179945,0.418512,0.177678,0.207503,0.056888,0.180397,0.160409,0.258218,0.173801,,,,,,,,,,,,,,,
91,0.379167,0.198895,0.330840,0.176534,0.205497,0.183808,0.177599,0.179956,0.418515,0.177680,0.207506,0.056886,0.180390,0.160414,0.258214,0.173795,,,,,,,,,,,,,,,
92,0.383333,0.198896,0.330840,0.176533,0.205494,0.183806,0.177596,0.179967,0.418512,0.177679,0.207506,0.056886,0.180391,0.160416,0.258208,0.173788,,,,,,,,,,,,,,,
93,0.387500,0.198896,0.330839,0.176534,0.205489,0.183808,0.177594,0.179980,0.418513,0.177682,0.207505,0.056888,0.180388,0.160409,0.258218,0.173789,,,,,,,,,,,,,,,
94,0.391667,0.198900,0.330837,0.176533,0.205488,0.183810,0.177592,0.179994,0.418512,0.177680,0.207504,0.056886,0.180385,0.160407,0.258224,0.173790,,,,,,,,,,,,,,,
95,0.395833,0.198903,0.330835,0.176529,0.205485,0.183808,0.177590,0.180008,0.418513,0.177681,0.207504,0.056886,0.180385,0.160403,0.258220,0.173790,,,,,,,,,,,,,,,
96,0.400000,0.198906,0.330834,0.176526,0.205481,0.183809,0.177589,0.180029,0.418518,0.177682,0.207503,0.056886,0.180388,0.160409,0.258219,0.173785,,,,,,,,,,,,,,,
97,0.404167,0.198907,0.330831,0.176521,0.205476,0.183811,0.177585,0.180045,0.418518,0.177679,0.207502,0.056887,0.180391,0.160400,0.258221,0.173784,,,,,,,,,,,,,,,
98,0.408333,0.198910,0.330830,0.176518,0.205470,0.183813,0.177587,0.180062,0.418519,0.177675,0.207499,0.056886,0.180394,0.160399,0.258227,0.173785,,,,,,,,,,,,,,,
99,0.412500,0.198910,0.330829,0.176513,0.205467,0.183815,0.177585,0.180074,0.418519,0.177668,0.207499,0.056885,0.180396,0.160394,0.258227,0.173781,,,,,,,,,,,,,,,
100,0.416667,0.198912,0.330828,0.176507,0.205462,0.183816,0.177586,0.180090,0.418521,0.177654,0.207499,0.056886,0.180400,0.160393,0.258235,0.173778,,,,,,,,,,,,,,,
101,0.420833,0.198914,0.330827,0.176501,0.205459,0.183816,0.177586,0.180107,0.418522,0.177658,0.207501,0.056889,0.180405,0.160386,0.258234,0.173778,,,,,,,,,,,,,,,
102,0.425000,0.198916,0.330827,0.176497,0.205454,0.183818,0.177586,0.180121,0.418525,0.177646,0.207500,0.056887,0.180410,0.160389,0.258241,0.173778,,,,,,,,,,,,,,,
103,0.429167,0.198915,0.330826,0.176491,0.205449,0.183818,0.177587,0.180130,0.418525,0.177642,0.207499,0.056885,0.180409,0.160384,0.258240,0.173776,,,,,,,,,,,,,,,
104,0.433333,0.198916,0.330826,0.176487,0.205446,0.183821,0.177589,0.180144,0.418527,0.177637,0.207497,0.056888,0.180418,0.160380,0.258244,0.173776,,,,,,,,,,,,,,,
105,0.437500,0.198917,0.330824,0.176480,0.205445,0.183821,0.177592,0.180158,0.418526,0.177631,0.207500,0.056886,0.180422,0.160378,0.258250,0.173772,,,,,,,,,,,,,,,
106,0.441667,0.198919,0.330824,0.176473,0.205441,0.183821,0.177593,0.180169,0.418529,0.177623,0.207499,0.056885,0.180425,0.160375,0.258250,0.173776,,,,,,,,,,,,,,,
107,0.445833,0.198920,0.330824,0.176468,0.205440,0.183823,0.177593,0.180176,0.418530,0.177614,0.207498,0.056888,0.180432,0.160370,0.258250,0.173771,,,,,,,,,,,,,,,
108,0.450000,0.198919,0.330822,0.176463,0.205436,0.183823,0.177598,0.180186,0.418531,0.177607,0.207499,0.056885,0.180434,0.160364,0.258253,0.173776,,,,,,,,,,,,,,,
109,0.454167,0.198919,0.330820,0.176458,0.205435,0.183824,0.177598,0.180191,0.418525,0.177597,0.207497,0.056885,0.180437,0.160370,0.258251,0.173771,,,,,,,,,,,,,,,
