t,x,y,z
1.548999999999999932e+00,-3.216937000333426888e-01,-3.216937000333413565e-01,3.532410119969061069e-01
1.550000000000000044e+00,-3.208947447366199412e-01,-3.208947447366184424e-01,3.550517984914800529e-01
1.550999999999999934e+00,-3.200913403423931713e-01,-3.200913403423917281e-01,3.568549023419461119e-01
1.552000000000000046e+00,-3.192835699395618065e-01,-3.192835699395603077e-01,3.586502477068247985e-01
1.552999999999999936e+00,-3.184715169684380620e-01,-3.184715169684367853e-01,3.604377606221374486e-01
1.554000000000000048e+00,-3.176552652013366340e-01,-3.176552652013353018e-01,3.622173689744668801e-01
1.554999999999999938e+00,-3.168348987238504000e-01,-3.168348987238489567e-01,3.639890024739191321e-01
1.556000000000000050e+00,-3.160105019168238383e-01,-3.160105019168223950e-01,3.657525926269618033e-01
1.556999999999999940e+00,-3.151821594389795367e-01,-3.151821594389782044e-01,3.675080727092743804e-01
1.558000000000000052e+00,-3.143499562102179401e-01,-3.143499562102164968e-01,3.692553777385539915e-01
1.558999999999999941e+00,-3.135139773955479825e-01,-3.135139773955467057e-01,3.709944444473911584e-01
1.560000000000000053e+00,-3.126743083896508235e-01,-3.126743083896494912e-01,3.727252112562154940e-01
1.560999999999999943e+00,-3.118310348020537637e-01,-3.118310348020523204e-01,3.744476182463488678e-01
1.562000000000000055e+00,-3.109842424429012375e-01,-3.109842424428997942e-01,3.761616071332107847e-01
1.562999999999999945e+00,-3.101340173092971830e-01,-3.101340173092960173e-01,3.778671212397161638e-01
1.564000000000000057e+00,-3.092804455722181767e-01,-3.092804455722168999e-01,3.795641054698594696e-01
1.564999999999999947e+00,-3.084236135639608634e-01,-3.084236135639595866e-01,3.812525062825569688e-01
1.566000000000000059e+00,-3.075636077661121903e-01,-3.075636077661109691e-01,3.829322716657614367e-01
1.566999999999999948e+00,-3.067005147980315094e-01,-3.067005147980303437e-01,3.846033511108550851e-01
1.568000000000000060e+00,-3.058344214058159594e-01,-3.058344214058147381e-01,3.862656955873627895e-01
1.568999999999999950e+00,-3.049654144517261467e-01,-3.049654144517249255e-01,3.879192575180228086e-01
1.570000000000000062e+00,-3.040935809040684057e-01,-3.040935809040672400e-01,3.895639907541971758e-01
1.570999999999999952e+00,-3.032190078274971112e-01,-3.032190078274961120e-01,3.911998505516793290e-01
1.572000000000000064e+00,-3.023417823737317156e-01,-3.023417823737306054e-01,3.928267935468829353e-01
1.572999999999999954e+00,-3.014619917726519827e-01,-3.014619917726508724e-01,3.944447777334701422e-01
1.574000000000000066e+00,-3.005797233237743615e-01,-3.005797233237735289e-01,3.960537624393778433e-01
1.574999999999999956e+00,-2.996950643880669229e-01,-2.996950643880658682e-01,3.976537083043134579e-01
1.576000000000000068e+00,-2.988081023800985836e-01,-2.988081023800976954e-01,3.992445772576877494e-01
1.576999999999999957e+00,-2.979189247605024127e-01,-2.979189247605014690e-01,4.008263324970098851e-01
1.578000000000000069e+00,-2.970276190287152174e-01,-2.970276190287141627e-01,4.023989384667811531e-01
1.578999999999999959e+00,-2.961342727160155563e-01,-2.961342727160146682e-01,4.039623608378160036e-01
1.580000000000000071e+00,-2.952389733787862403e-01,-2.952389733787852411e-01,4.055165664871109854e-01
1.580999999999999961e+00,-2.943418085920366245e-01,-2.943418085920358473e-01,4.070615234781504443e-01
1.582000000000000073e+00,-2.934428659431281838e-01,-2.934428659431271846e-01,4.085972010417381894e-01
1.582999999999999963e+00,-2.925422330257093084e-01,-2.925422330257085313e-01,4.101235695573024476e-01
1.584000000000000075e+00,-2.916399974338218515e-01,-2.916399974338211298e-01,4.116406005347252872e-01
1.584999999999999964e+00,-2.907362467561902530e-01,-2.907362467561895314e-01,4.131482665966270118e-01
1.586000000000000076e+00,-2.898310685706449452e-01,-2.898310685706443901e-01,4.146465414611845701e-01
1.586999999999999966e+00,-2.889245504386903085e-01,-2.889245504386897534e-01,4.161353999254128744e-01
1.588000000000000078e+00,-2.880167799001835949e-01,-2.880167799001830398e-01,4.176148178489548779e-01
1.588999999999999968e+00,-2.871078444681292030e-01,-2.871078444681284259e-01,4.190847721383302305e-01
1.590000000000000080e+00,-2.861978316235384567e-01,-2.861978316235375686e-01,4.205452407317066821e-01
1.590999999999999970e+00,-2.852868288104012384e-01,-2.852868288104004058e-01,4.219962025840757747e-01
1.592000000000000082e+00,-2.843749234306823803e-01,-2.843749234306815477e-01,4.234376376529604413e-01
1.592999999999999972e+00,-2.834622028393906645e-01,-2.834622028393900539e-01,4.248695268845391615e-01
1.594000000000000083e+00,-2.825487543396735246e-01,-2.825487543396729140e-01,4.262918522002300259e-01
1.594999999999999973e+00,-2.816346651779447763e-01,-2.816346651779441657e-01,4.277045964837072889e-01
1.596000000000000085e+00,-2.807200225390091286e-01,-2.807200225390085735e-01,4.291077435683677277e-01
1.596999999999999975e+00,-2.798049135412152832e-01,-2.798049135412146171e-01,4.305012782251731451e-01
1.598000000000000087e+00,-2.788894252315703426e-01,-2.788894252315698985e-01,4.318851861509511170e-01
1.598999999999999977e+00,-2.779736445808683176e-01,-2.779736445808679846e-01,4.332594539570374659e-01
1.600000000000000089e+00,-2.770576584787655672e-01,-2.770576584787650676e-01,4.346240691583417859e-01
1.600999999999999979e+00,-2.761415537288335331e-01,-2.761415537288329780e-01,4.359790201627666284e-01
1.602000000000000091e+00,-2.752254170435700642e-01,-2.752254170435695646e-01,4.373242962609757423e-01
1.602999999999999980e+00,-2.743093350393519536e-01,-2.743093350393516761e-01,4.386598876165190286e-01
1.604000000000000092e+00,-2.733933942313403476e-01,-2.733933942313399590e-01,4.399857852562697458e-01
1.604999999999999982e+00,-2.724776810283046080e-01,-2.724776810283041639e-01,4.413019810612004434e-01
1.606000000000000094e+00,-2.715622817273992684e-01,-2.715622817273988243e-01,4.426084677574254056e-01
1.606999999999999984e+00,-2.706472825088462320e-01,-2.706472825088457879e-01,4.439052389075587302e-01
1.608000000000000096e+00,-2.697327694305445833e-01,-2.697327694305443058e-01,4.451922889023239849e-01
1.608999999999999986e+00,-2.688188284225907498e-01,-2.688188284225904723e-01,4.464696129524363677e-01
1.610000000000000098e+00,-2.679055452817206140e-01,-2.679055452817203364e-01,4.477372070806964754e-01
1.610999999999999988e+00,-2.669930056656460993e-01,-2.669930056656460438e-01,4.489950681143394795e-01
1.612000000000000099e+00,-2.660812950873026050e-01,-2.660812950873024940e-01,4.502431936775804777e-01
1.612999999999999989e+00,-2.651704989090023501e-01,-2.651704989090020725e-01,4.514815821843472521e-01
1.614000000000000101e+00,-2.642607023364763053e-01,-2.642607023364761387e-01,4.527102328312101465e-01
1.614999999999999991e+00,-2.633519904128307498e-01,-2.633519904128304723e-01,4.539291455904573835e-01
1.616000000000000103e+00,-2.624444480123898638e-01,-2.624444480123896972e-01,4.551383212033251469e-01
1.616999999999999993e+00,-2.615381598344315717e-01,-2.615381598344314606e-01,4.563377611733786532e-01
1.618000000000000105e+00,-2.606332103968343472e-01,-2.606332103968342362e-01,4.575274677599799888e-01
1.618999999999999995e+00,-2.597296840296101639e-01,-2.597296840296100529e-01,4.587074439718816787e-01
1.620000000000000107e+00,-2.588276648683347503e-01,-2.588276648683346948e-01,4.598776935609055760e-01
1.620999999999999996e+00,-2.579272368474717636e-01,-2.579272368474717081e-01,4.610382210157035754e-01
1.622000000000000108e+00,-2.570284836936071460e-01,-2.570284836936072015e-01,4.621890315555619577e-01
1.622999999999999998e+00,-2.561314889185747345e-01,-2.561314889185746790e-01,4.633301311242647991e-01
1.624000000000000110e+00,-2.552363358124860593e-01,-2.552363358124860593e-01,4.644615263839885766e-01
1.625000000000000000e+00,-2.543431074366629407e-01,-2.543431074366628297e-01,4.655832247092184240e-01
1.626000000000000112e+00,-2.534518866164767736e-01,-2.534518866164767736e-01,4.666952341806698823e-01
1.627000000000000002e+00,-2.525627559341008244e-01,-2.525627559341009909e-01,4.677975635792029352e-01
1.628000000000000114e+00,-2.516757977211627750e-01,-2.516757977211627750e-01,4.688902223797274949e-01
1.629000000000000004e+00,-2.507910940513408127e-01,-2.507910940513408682e-01,4.699732207450474930e-01
1.630000000000000115e+00,-2.499087267328365947e-01,-2.499087267328368167e-01,4.710465695197159075e-01
1.631000000000000005e+00,-2.490287773008102723e-01,-2.490287773008104666e-01,4.721102802237839291e-01
1.632000000000000117e+00,-2.481513270097137069e-01,-2.481513270097141233e-01,4.731643650465244266e-01
1.633000000000000007e+00,-2.472764568255683970e-01,-2.472764568255687301e-01,4.742088368400624865e-01
1.634000000000000119e+00,-2.464042474181890319e-01,-2.464042474181893372e-01,4.752437091129053659e-01
1.635000000000000009e+00,-2.455347791533078194e-01,-2.455347791533080970e-01,4.762689960234298692e-01
1.636000000000000121e+00,-2.446681320846984531e-01,-2.446681320846989249e-01,4.772847123731951413e-01
1.637000000000000011e+00,-2.438043859461901386e-01,-2.438043859461905827e-01,4.782908736002168260e-01
1.638000000000000123e+00,-2.429436201436750986e-01,-2.429436201436756260e-01,4.792874957720706375e-01
1.639000000000000012e+00,-2.420859137470794953e-01,-2.420859137470799394e-01,4.802745955788602084e-01
1.640000000000000124e+00,-2.412313454822615222e-01,-2.412313454822621606e-01,4.812521903261000600e-01
1.641000000000000014e+00,-2.403799937229174621e-01,-2.403799937229181283e-01,4.822202979274006762e-01
1.642000000000000126e+00,-2.395319364824201602e-01,-2.395319364824208541e-01,4.831789368970613729e-01
1.643000000000000016e+00,-2.386872514056944672e-01,-2.386872514056953276e-01,4.841281263424351833e-01
1.644000000000000128e+00,-2.378460157610153280e-01,-2.378460157610162440e-01,4.850678859562108647e-01
1.645000000000000018e+00,-2.370083064318774246e-01,-2.370083064318784516e-01,4.859982360084288411e-01
1.646000000000000130e+00,-2.361741999087640931e-01,-2.361741999087650368e-01,4.869191973384484617e-01
1.647000000000000020e+00,-2.353437722809334220e-01,-2.353437722809345045e-01,4.878307913467139212e-01
1.648000000000000131e+00,-2.345170992284170697e-01,-2.345170992284180134e-01,4.887330399861087860e-01
1.649000000000000021e+00,-2.336942559912513206e-01,-2.336942559912523476e-01,4.896259657796420139e-01
1.650000000000000133e+00,-2.328753017178685492e-01,-2.328753017178696039e-01,4.905096099523680309e-01
1.651000000000000023e+00,-2.320603264559139567e-01,-2.320603264559151779e-01,4.913839779465350999e-01
1.652000000000000135e+00,-2.312494032850809234e-01,-2.312494032850822001e-01,4.922490947820019058e-01
1.653000000000000025e+00,-2.304426057513347115e-01,-2.304426057513360993e-01,4.931049848651319900e-01
1.654000000000000137e+00,-2.296400070374790547e-01,-2.296400070374803315e-01,4.939516730337715766e-01
1.655000000000000027e+00,-2.288416798500529370e-01,-2.288416798500542970e-01,4.947891846615350420e-01
1.656000000000000139e+00,-2.280476964020486108e-01,-2.280476964020499153e-01,4.956175456481083930e-01
1.657000000000000028e+00,-2.272581284074993158e-01,-2.272581284075006203e-01,4.964367823984774386e-01
1.658000000000000140e+00,-2.264730470769940329e-01,-2.264730470769952819e-01,4.972469218032255500e-01
1.659000000000000030e+00,-2.256925231126644116e-01,-2.256925231126657716e-01,4.980479912209354043e-01
1.660000000000000142e+00,-2.249166267026580790e-01,-2.249166267026593280e-01,4.988400184622338585e-01
1.661000000000000032e+00,-2.241454275153553777e-01,-2.241454275153567377e-01,4.996230317748701077e-01
1.662000000000000144e+00,-2.233789946931843962e-01,-2.233789946931856452e-01,5.003970598297606820e-01
1.663000000000000034e+00,-2.226173968463336650e-01,-2.226173968463347752e-01,5.011621317075037885e-01
1.664000000000000146e+00,-2.218607020462873558e-01,-2.218607020462885493e-01,5.019182768853278631e-01
1.665000000000000036e+00,-2.211089778193448263e-01,-2.211089778193461586e-01,5.026655252242129279e-01
1.665999999999999925e+00,-2.203622911400406337e-01,-2.203622911400419659e-01,5.034039069562192825e-01
1.667000000000000037e+00,-2.196207084246256935e-01,-2.196207084246270813e-01,5.041334526718049824e-01
1.667999999999999927e+00,-2.188842955245363375e-01,-2.188842955245377531e-01,5.048541933071899468e-01
1.669000000000000039e+00,-2.181531177199143579e-01,-2.181531177199156901e-01,5.055661601316777665e-01
1.669999999999999929e+00,-2.174272397131755963e-01,-2.174272397131769285e-01,5.062693847349299947e-01
1.671000000000000041e+00,-2.167067256226836991e-01,-2.167067256226848371e-01,5.069638990141285273e-01
1.671999999999999931e+00,-2.159916389764813260e-01,-2.159916389764824085e-01,5.076497351610743669e-01
1.673000000000000043e+00,-2.152820427061306885e-01,-2.152820427061317154e-01,5.083269256491746990e-01
1.673999999999999932e+00,-2.145779991406486786e-01,-2.145779991406497333e-01,5.089955032203304919e-01
1.675000000000000044e+00,-2.138795700005562128e-01,-2.138795700005572953e-01,5.096555008717190693e-01
1.675999999999999934e+00,-2.131868163920415116e-01,-2.131868163920425663e-01,5.103069518424701023e-01
1.677000000000000046e+00,-2.124997988012493344e-01,-2.124997988012501948e-01,5.109498896002371282e-01
1.677999999999999936e+00,-2.118185770886853447e-01,-2.118185770886862329e-01,5.115843478276778100e-01
1.679000000000000048e+00,-2.111432104837656087e-01,-2.111432104837664969e-01,5.122103604088258377e-01
1.679999999999999938e+00,-2.104737575794779214e-01,-2.104737575794787263e-01,5.128279614153912203e-01
1.681000000000000050e+00,-2.098102763272005067e-01,-2.098102763272014504e-01,5.134371850929572156e-01
1.681999999999999940e+00,-2.091528240316370413e-01,-2.091528240316379017e-01,5.140380658471221942e-01
1.683000000000000052e+00,-2.085014573459080534e-01,-2.085014573459089138e-01,5.146306382295471327e-01
1.683999999999999941e+00,-2.078562322667814599e-01,-2.078562322667823203e-01,5.152149369239512611e-01
1.685000000000000053e+00,-2.072172041300416601e-01,-2.072172041300424372e-01,5.157909967320460920e-01
1.685999999999999943e+00,-2.065844276059978224e-01,-2.065844276059987383e-01,5.163588525594311474e-01
1.687000000000000055e+00,-2.059579566951610097e-01,-2.059579566951618146e-01,5.169185394014187418e-01
1.687999999999999945e+00,-2.053378447240441496e-01,-2.053378447240450100e-01,5.174700923288501064e-01
1.689000000000000057e+00,-2.047241443411127459e-01,-2.047241443411138007e-01,5.180135464738774287e-01
1.689999999999999947e+00,-2.041169075129002919e-01,-2.041169075129013466e-01,5.185489370157108091e-01
1.691000000000000059e+00,-2.035161855202509695e-01,-2.035161855202521353e-01,5.190762991663684378e-01
1.691999999999999948e+00,-2.029220289547148948e-01,-2.029220289547160050e-01,5.195956681564207758e-01
1.693000000000000060e+00,-2.023344877151061483e-01,-2.023344877151073973e-01,5.201070792207183047e-01
1.693999999999999950e+00,-2.017536110041837361e-01,-2.017536110041850406e-01,5.206105675841548042e-01
1.695000000000000062e+00,-2.011794473254963911e-01,-2.011794473254977511e-01,5.211061684474301847e-01
1.695999999999999952e+00,-2.006120444803587421e-01,-2.006120444803600467e-01,5.215939169728521785e-01
1.697000000000000064e+00,-2.000514495649988178e-01,-2.000514495650002611e-01,5.220738482701458016e-01
1.697999999999999954e+00,-1.994977089678001692e-01,-1.994977089678016402e-01,5.225459973823489701e-01
1.699000000000000066e+00,-1.989508683667486344e-01,-1.989508683667501887e-01,5.230103992716972350e-01
1.699999999999999956e+00,-1.984109727269599555e-01,-1.984109727269614543e-01,5.234670888056199844e-01
1.701000000000000068e+00,-1.978780662983931071e-01,-1.978780662983946059e-01,5.239161007427562966e-01
1.701999999999999957e+00,-1.973521926136737326e-01,-1.973521926136752869e-01,5.243574697190668266e-01
1.703000000000000069e+00,-1.968333944860573559e-01,-1.968333944860589102e-01,5.247912302340178581e-01
1.703999999999999959e+00,-1.963217140075430023e-01,-1.963217140075445011e-01,5.252174166368356323e-01
1.705000000000000071e+00,-1.958171925470937325e-01,-1.958171925470952035e-01,5.256360631128751404e-01
1.705999999999999961e+00,-1.953198707490076125e-01,-1.953198707490091390e-01,5.260472036700677423e-01
1.707000000000000073e+00,-1.948297885314059508e-01,-1.948297885314075328e-01,5.264508721254836932e-01
1.707999999999999963e+00,-1.943469850848486280e-01,-1.943469850848502933e-01,5.268471020920039161e-01
1.709000000000000075e+00,-1.938714988710727172e-01,-1.938714988710742437e-01,5.272359269651128999e-01
1.709999999999999964e+00,-1.934033676218558095e-01,-1.934033676218576137e-01,5.276173799098069495e-01
1.711000000000000076e+00,-1.929426283379858664e-01,-1.929426283379876150e-01,5.279914938476496511e-01
1.711999999999999966e+00,-1.924893172883540282e-01,-1.924893172883557491e-01,5.283583014439553471e-01
1.713000000000000078e+00,-1.920434700091627755e-01,-1.920434700091644131e-01,5.287178350951113881e-01
1.713999999999999968e+00,-1.916051213032440026e-01,-1.916051213032456957e-01,5.290701269160525966e-01
1.715000000000000080e+00,-1.911743052394638820e-01,-1.911743052394654918e-01,5.294152087279084817e-01
1.715999999999999970e+00,-1.907510551522669240e-01,-1.907510551522685061e-01,5.297531120457791287e-01
1.717000000000000082e+00,-1.903354036412889250e-01,-1.903354036412905070e-01,5.300838680667037117e-01
1.717999999999999972e+00,-1.899273825710828534e-01,-1.899273825710844354e-01,5.304075076577938752e-01
1.719000000000000083e+00,-1.895270230709424075e-01,-1.895270230709439896e-01,5.307240613445352029e-01
1.719999999999999973e+00,-1.891343555348094230e-01,-1.891343555348110328e-01,5.310335592992797560e-01
1.721000000000000085e+00,-1.887494096212792016e-01,-1.887494096212808392e-01,5.313360313299213544e-01
1.721999999999999975e+00,-1.883722142536749522e-01,-1.883722142536766175e-01,5.316315068687713641e-01
1.723000000000000087e+00,-1.880027976202308104e-01,-1.880027976202326145e-01,5.319200149616123419e-01
1.723999999999999977e+00,-1.876411871743306203e-01,-1.876411871743323689e-01,5.322015842569716160e-01
1.725000000000000089e+00,-1.872874096348398076e-01,-1.872874096348415285e-01,5.324762429955858245e-01
1.725999999999999979e+00,-1.869414909864992591e-01,-1.869414909865009800e-01,5.327440190000842790e-01
1.727000000000000091e+00,-1.866034564803983886e-01,-1.866034564804001095e-01,5.330049396648782745e-01
1.727999999999999980e+00,-1.862733306345145945e-01,-1.862733306345162321e-01,5.332590319462686690e-01
1.729000000000000092e+00,-1.859511372343042312e-01,-1.859511372343058411e-01,5.335063223527829468e-01
1.729999999999999982e+00,-1.856368993333789574e-01,-1.856368993333805673e-01,5.337468369357178943e-01
1.731000000000000094e+00,-1.853306392542219960e-01,-1.853306392542236058e-01,5.339806012799244161e-01
1.731999999999999984e+00,-1.850323785889553818e-01,-1.850323785889569639e-01,5.342076404948278290e-01
1.733000000000000096e+00,-1.847421382001841195e-01,-1.847421382001856738e-01,5.344279792056582101e-01
1.733999999999999986e+00,-1.844599382218625738e-01,-1.844599382218642392e-01,5.346416415449438686e-01
1.735000000000000098e+00,-1.841857980602314981e-01,-1.841857980602331080e-01,5.348486511442220870e-01
1.735999999999999988e+00,-1.839197363947687736e-01,-1.839197363947703834e-01,5.350490311260173160e-01
1.737000000000000099e+00,-1.836617711792155327e-01,-1.836617711792171703e-01,5.352428040960348632e-01
1.737999999999999989e+00,-1.834119196426097498e-01,-1.834119196426114706e-01,5.354299921356280301e-01
1.739000000000000101e+00,-1.831701982903814474e-01,-1.831701982903831405e-01,5.356106167944921781e-01
1.739999999999999991e+00,-1.829366229054635584e-01,-1.829366229054653070e-01,5.357846990836246936e-01
1.741000000000000103e+00,-1.827112085494282945e-01,-1.827112085494301819e-01,5.359522594685406371e-01
1.741999999999999993e+00,-1.824939695636759174e-01,-1.824939695636777215e-01,5.361133178627254248e-01
1.743000000000000105e+00,-1.822849195706242875e-01,-1.822849195706259806e-01,5.362678936213625125e-01
1.743999999999999995e+00,-1.820840714749241418e-01,-1.820840714749258071e-01,5.364160055353184298e-01
1.745000000000000107e+00,-1.818914374647117305e-01,-1.818914374647134513e-01,5.365576718253732835e-01
1.745999999999999996e+00,-1.817070290128642296e-01,-1.817070290128660337e-01,5.366929101367248212e-01
1.747000000000000108e+00,-1.815308568782619536e-01,-1.815308568782637855e-01,5.368217375337636099e-01
1.747999999999999998e+00,-1.813629311071045525e-01,-1.813629311071063843e-01,5.369441704950772554e-01
1.749000000000000110e+00,-1.812032610341796635e-01,-1.812032610341814121e-01,5.370602249087699231e-01
1.750000000000000000e+00,-1.810518552841819673e-01,-1.810518552841837436e-01,5.371699160680124541e-01
1.751000000000000112e+00,-1.809087217730609709e-01,-1.809087217730627750e-01,5.372732586668422794e-01
1.752000000000000002e+00,-1.807738677092886881e-01,-1.807738677092904922e-01,5.373702667963030644e-01
1.753000000000000114e+00,-1.806472995952335403e-01,-1.806472995952354277e-01,5.374609539407639858e-01
1.754000000000000004e+00,-1.805290232284644247e-01,-1.805290232284663399e-01,5.375453329745710773e-01
1.755000000000000115e+00,-1.804190437030915584e-01,-1.804190437030935290e-01,5.376234161589351634e-01
1.756000000000000005e+00,-1.803173654110981905e-01,-1.803173654111001056e-01,5.376952151390985701e-01
1.757000000000000117e+00,-1.802239920436495557e-01,-1.802239920436514986e-01,5.377607409417826112e-01
1.758000000000000007e+00,-1.801389265924372984e-01,-1.801389265924391581e-01,5.378200039728809889e-01
1.759000000000000119e+00,-1.800621713509974742e-01,-1.800621713509993338e-01,5.378730140154316386e-01
1.760000000000000009e+00,-1.799937279160052916e-01,-1.799937279160071235e-01,5.379197802278797846e-01
1.761000000000000121e+00,-1.799335971885958618e-01,-1.799335971885977215e-01,5.379603111425774742e-01
1.762000000000000011e+00,-1.798817793756569139e-01,-1.798817793756588290e-01,5.379946146645728788e-01
1.763000000000000123e+00,-1.798382739911293382e-01,-1.798382739911311146e-01,5.380226980706528384e-01
1.764000000000000012e+00,-1.798030798572634037e-01,-1.798030798572652356e-01,5.380445680086822779e-01
1.765000000000000124e+00,-1.797761951059099472e-01,-1.797761951059117513e-01,5.380602304971756622e-01
1.766000000000000014e+00,-1.797576171797581890e-01,-1.797576171797600209e-01,5.380696909251703186e-01
1.767000000000000126e+00,-1.797473428335983059e-01,-1.797473428336001378e-01,5.380729540523345733e-01
1.768000000000000016e+00,-1.797453681355397626e-01,-1.797453681355417610e-01,5.380700240093744258e-01
1.769000000000000128e+00,-1.797516884682520133e-01,-1.797516884682539007e-01,5.380609042986700397e-01
1.770000000000000018e+00,-1.797662985301444749e-01,-1.797662985301464456e-01,5.380455977952220969e-01
1.771000000000000130e+00,-1.797891923365851075e-01,-1.797891923365870503e-01,5.380241067478170880e-01
1.772000000000000020e+00,-1.798203632210650660e-01,-1.798203632210670644e-01,5.379964327804893642e-01
1.773000000000000131e+00,-1.798598038363751483e-01,-1.798598038363772578e-01,5.379625768942274400e-01
1.774000000000000021e+00,-1.799075061557563471e-01,-1.799075061557584287e-01,5.379225394689466366e-01
1.775000000000000133e+00,-1.799634614740411864e-01,-1.799634614740432681e-01,5.378763202657242948e-01
1.776000000000000023e+00,-1.800276604087786836e-01,-1.800276604087807653e-01,5.378239184292933350e-01
1.777000000000000135e+00,-1.801000929013585883e-01,-1.801000929013605589e-01,5.377653324907842869e-01
1.778000000000000025e+00,-1.801807482180863562e-01,-1.801807482180884379e-01,5.377005603707545323e-01
1.779000000000000137e+00,-1.802696149513099977e-01,-1.802696149513121071e-01,5.376295993824206088e-01
1.780000000000000027e+00,-1.803666810204695159e-01,-1.803666810204715976e-01,5.375524462351981558e-01
1.781000000000000139e+00,-1.804719336731742951e-01,-1.804719336731764046e-01,5.374690970384616850e-01
1.782000000000000028e+00,-1.805853594862520117e-01,-1.805853594862540934e-01,5.373795473055712479e-01
1.783000000000000140e+00,-1.807069443668092301e-01,-1.807069443668114228e-01,5.372837919581304744e-01
1.784000000000000030e+00,-1.808366735532481728e-01,-1.808366735532504210e-01,5.371818253305222779e-01
1.785000000000000142e+00,-1.809745316163113849e-01,-1.809745316163134943e-01,5.370736411746587224e-01
1.786000000000000032e+00,-1.811205024600986146e-01,-1.811205024601007241e-01,5.369592326649957892e-01
1.787000000000000144e+00,-1.812745693230677912e-01,-1.812745693230698174e-01,5.368385924037962775e-01
1.788000000000000034e+00,-1.814367147790680312e-01,-1.814367147790701407e-01,5.367117124266046480e-01
1.789000000000000146e+00,-1.816069207383230744e-01,-1.816069207383252115e-01,5.365785842079989765e-01
1.790000000000000036e+00,-1.817851684484472485e-01,-1.817851684484494135e-01,5.364391986675492996e-01
1.791000000000000147e+00,-1.819714384954368991e-01,-1.819714384954389530e-01,5.362935461760316436e-01
1.792000000000000037e+00,-1.821657108046754736e-01,-1.821657108046776108e-01,5.361416165618643204e-01
1.792999999999999927e+00,-1.823679646419196776e-01,-1.823679646419218980e-01,5.359833991177913592e-01
1.794000000000000039e+00,-1.825781786143252372e-01,-1.825781786143275409e-01,5.358188826077627809e-01
1.794999999999999929e+00,-1.827963306714187608e-01,-1.827963306714210368e-01,5.356480552740946477e-01
1.796000000000000041e+00,-1.830223981061381011e-01,-1.830223981061403216e-01,5.354709048447953146e-01
1.796999999999999931e+00,-1.832563575558352198e-01,-1.832563575558374680e-01,5.352874185411573560e-01
1.798000000000000043e+00,-1.834981850032942896e-01,-1.834981850032964823e-01,5.350975830855596582e-01
1.798999999999999932e+00,-1.837478557777743882e-01,-1.837478557777766364e-01,5.349013847094786778e-01
1.800000000000000044e+00,-1.840053445560528300e-01,-1.840053445560549950e-01,5.346988091617229655e-01
1.800999999999999934e+00,-1.842706253634775748e-01,-1.842706253634797953e-01,5.344898417168847393e-01
1.802000000000000046e+00,-1.845436715750401191e-01,-1.845436715750422563e-01,5.342744671839986248e-01
1.802999999999999936e+00,-1.848244559164794187e-01,-1.848244559164816114e-01,5.340526699153970158e-01
1.804000000000000048e+00,-1.851129504653589719e-01,-1.851129504653611091e-01,5.338244338158086855e-01
1.804999999999999938e+00,-1.854091266522221171e-01,-1.854091266522243375e-01,5.335897423516122728e-01
1.806000000000000050e+00,-1.857129552617215740e-01,-1.857129552617237944e-01,5.333485785603312435e-01
1.806999999999999940e+00,-1.860244064337998604e-01,-1.860244064338021086e-01,5.331009250603047089e-01
1.808000000000000052e+00,-1.863434496648858629e-01,-1.863434496648881389e-01,5.328467640605590860e-01
1.808999999999999941e+00,-1.866700538091221051e-01,-1.866700538091244366e-01,5.325860773708743778e-01
1.810000000000000053e+00,-1.870041870796111116e-01,-1.870041870796134709e-01,5.323188464120446328e-01
1.810999999999999943e+00,-1.873458170497168396e-01,-1.873458170497192266e-01,5.320450522263081572e-01
1.812000000000000055e+00,-1.876949106543694956e-01,-1.876949106543719659e-01,5.317646754879858939e-01
1.812999999999999945e+00,-1.880514341914234222e-01,-1.880514341914258647e-01,5.314776965142872234e-01
1.814000000000000057e+00,-1.884153533230562005e-01,-1.884153533230586985e-01,5.311840952762882928e-01
1.814999999999999947e+00,-1.887866330772017265e-01,-1.887866330772041412e-01,5.308838514100923112e-01
1.816000000000000059e+00,-1.891652378490205899e-01,-1.891652378490230602e-01,5.305769442281633719e-01
1.816999999999999948e+00,-1.895511314024033445e-01,-1.895511314024057592e-01,5.302633527308382444e-01
1.818000000000000060e+00,-1.899442768715547958e-01,-1.899442768715570995e-01,5.299430556179745011e-01
1.818999999999999950e+00,-1.903446367626047409e-01,-1.903446367626071001e-01,5.296160313007755027e-01
1.820000000000000062e+00,-1.907521729552513201e-01,-1.907521729552535683e-01,5.292822579137931305e-01
1.820999999999999952e+00,-1.911668467195792309e-01,-1.911668467195814791e-01,5.289417133139303617e-01
1.822000000000000064e+00,-1.915886204947386262e-01,-1.915886204947409299e-01,5.285943735478573213e-01
1.822999999999999954e+00,-1.920174524687026374e-01,-1.920174524687049133e-01,5.282402175714696613e-01
1.824000000000000066e+00,-1.924533021436825586e-01,-1.924533021436849178e-01,5.278792224399769806e-01
1.824999999999999956e+00,-1.928961282862560189e-01,-1.928961282862584059e-01,5.275113651018447092e-01
1.826000000000000068e+00,-1.933458890365540306e-01,-1.933458890365563065e-01,5.271366223113598259e-01
1.826999999999999957e+00,-1.938025419235420432e-01,-1.938025419235444025e-01,5.267549706305532098e-01
